position,GK
passes_completed,-1.0539
passes,-0.9029
dribbles_completed,-1.1297
dribbles,-1.1144
passes_completed_short,-1.7865
passes_short,-1.9646
passes_completed_medium,-0.8269
passes_medium,-1.1111
passes_completed_long,1.1066
passes_long,2.0113
passes_total_distance,-0.0098
passes_free_kicks,2.1338
through_balls,-0.6247
passes_pressure,-1.8161
passes_switches,-0.4841
crosses,-1.0012
corner_kicks,-0.4808
passes_intercepted,-1.6154
passes_blocked,-1.5228
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.194
shots_on_target,-0.9871
sca,-1.365
gca,-1.0626
xg,-0.8414
crosses_into_penalty_area,-0.7948
passes_into_final_third,-1.1562
passes_into_penalty_area,-1.1125
progressive_passes,-1.7722
carry_progressive_distance,-1.349
assisted_shots,-1.2212
fouled,-1.3278
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.125
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7412
pressures,-2.1191
pressure_regains,-2.2636
clearances,-0.9947
errors,0.4182
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-0.9288
pens_conceded,0.4859
fouls,-1.8064
cards_yellow_red,-0.2618
