position,DM
minutes,810.0
passes_completed,0.154
passes,0.2925
dribbles_completed,-0.3851
dribbles,-0.5145
passes_completed_short,-0.4343
passes_short,-0.4039
passes_completed_medium,0.345
passes_medium,0.5169
passes_completed_long,0.7903
passes_long,0.7633
passes_total_distance,0.4239
passes_free_kicks,0.4201
through_balls,-0.6322
passes_pressure,-1.2048
passes_switches,0.5095
crosses,-0.7694
corner_kicks,-0.5567
passes_intercepted,0.2259
passes_blocked,-0.2434
dispossessed,-0.409
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.2797
shots_on_target,-0.4842
sca,-1.318
gca,-1.0103
xg,-0.492
crosses_into_penalty_area,-0.0647
passes_into_final_third,0.3485
passes_into_penalty_area,-0.7867
progressive_passes,-0.1356
carry_progressive_distance,-0.1809
assisted_shots,-1.2361
fouled,-0.1642
pens_won,-0.2937
tackles,0.7928
interceptions,-0.7082
blocks,0.6183
tackles_won,0.6897
dribble_tackles,1.2104
dribbles_vs,0.9016
pressures,0.1679
pressure_regains,0.4605
clearances,0.3896
errors,1.9546
aerials_won,0.3167
aerials_lost,0.2885
ball_recoveries,2.2629
pens_conceded,2.7298
fouls,0.1146
cards_yellow_red,-0.1907
