position,LB
minutes,648.0
passes_completed,1.6305
passes,1.5165
dribbles_completed,0.5946
dribbles,0.144
passes_completed_short,2.6547
passes_short,2.6323
passes_completed_medium,1.0593
passes_medium,1.0264
passes_completed_long,-0.283
passes_long,-0.2819
passes_total_distance,0.9662
passes_free_kicks,-0.3665
through_balls,0.3521
passes_pressure,0.0257
passes_switches,-0.7997
crosses,0.1242
corner_kicks,-0.4248
passes_intercepted,1.7236
passes_blocked,-0.2434
dispossessed,-0.3146
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.7491
shots_on_target,-0.6885
sca,0.349
gca,-0.3924
xg,-0.2924
crosses_into_penalty_area,0.6231
passes_into_final_third,0.4166
passes_into_penalty_area,1.7331
progressive_passes,0.9684
carry_progressive_distance,1.9396
assisted_shots,0.2002
fouled,0.2113
pens_won,2.9998
tackles,0.3325
interceptions,0.3955
blocks,3.1076
tackles_won,-1.1077
dribble_tackles,1.1368
dribbles_vs,1.2935
pressures,-0.6624
pressure_regains,-0.7977
clearances,0.1554
errors,-0.376
aerials_won,-0.2984
aerials_lost,-0.3176
ball_recoveries,0.1789
pens_conceded,-0.3183
fouls,0.2046
cards_yellow_red,-0.1907
