position,LB
minutes,4838.0
passes_completed,0.4236
passes,0.876
dribbles_completed,-0.6888
dribbles,-0.5993
passes_completed_short,0.1454
passes_short,0.2364
passes_completed_medium,0.5601
passes_medium,0.7933
passes_completed_long,0.3777
passes_long,1.3474
passes_total_distance,0.4938
passes_free_kicks,1.3266
through_balls,0.027
passes_pressure,-0.3799
passes_switches,1.0761
crosses,1.8868
corner_kicks,1.7566
passes_intercepted,0.4098
passes_blocked,1.5291
dispossessed,-1.0571
goals,-0.6174
assists,0.422
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.2553
shots_on_target,-0.6641
sca,0.5845
gca,0.1483
xg,-0.5703
crosses_into_penalty_area,1.9129
passes_into_final_third,-0.2697
passes_into_penalty_area,1.2232
progressive_passes,0.4455
carry_progressive_distance,-0.209
assisted_shots,1.3297
fouled,-0.3837
pens_won,0.1475
tackles,0.409
interceptions,0.1518
blocks,1.2752
tackles_won,-0.0471
dribble_tackles,0.8283
dribbles_vs,0.0397
pressures,-0.4353
pressure_regains,-0.4035
clearances,0.6536
errors,0.4044
aerials_won,-0.2759
aerials_lost,-0.574
ball_recoveries,0.4574
pens_conceded,-0.3183
fouls,-0.207
cards_yellow_red,-0.1907
