position,LB
passes_completed,-0.7346
passes,-0.6805
dribbles_completed,-0.0109
dribbles,0.4248
passes_completed_short,-0.0966
passes_short,0.0346
passes_completed_medium,-0.8585
passes_medium,-0.7576
passes_completed_long,-1.0181
passes_long,-0.9377
passes_total_distance,-0.9676
passes_free_kicks,-0.946
through_balls,-0.1943
passes_pressure,0.0298
passes_switches,-0.9321
crosses,0.0876
corner_kicks,-0.4808
passes_intercepted,0.2899
passes_blocked,0.9652
dispossessed,0.7546
goals,0.6834
assists,0.3221
pens_made,0.8575
pens_att,0.6479
shots_total,0.9258
shots_on_target,0.6505
sca,0.1383
gca,-0.2688
xg,0.7388
crosses_into_penalty_area,0.1922
passes_into_final_third,-0.6075
passes_into_penalty_area,-0.2186
progressive_passes,-0.6418
carry_progressive_distance,-0.5476
assisted_shots,0.0434
fouled,1.3718
pens_won,-0.3695
tackles,0.3386
interceptions,-0.3565
blocks,0.1605
tackles_won,0.083
dribble_tackles,0.3974
dribbles_vs,0.8043
pressures,0.6213
pressure_regains,0.6401
clearances,0.0087
errors,-0.5457
aerials_won,1.3786
aerials_lost,2.4903
ball_recoveries,-0.4402
pens_conceded,-0.4415
fouls,-0.2704
cards_yellow_red,-0.2618
