position,LM
minutes,-0.1891
passes_completed,-0.0515
passes,-0.0616
dribbles_completed,1.6808
dribbles,1.6036
passes_completed_short,0.3872
passes_short,0.3934
passes_completed_medium,-0.2457
passes_medium,-0.2328
passes_completed_long,-0.5158
passes_long,-0.4833
passes_total_distance,-0.2576
passes_free_kicks,-0.3392
through_balls,-0.2865
passes_pressure,-0.0862
passes_switches,-0.507
crosses,0.0125
corner_kicks,0.1669
passes_intercepted,0.259
passes_blocked,0.5984
dispossessed,0.9552
goals,0.187
assists,0.1146
pens_made,-0.2258
pens_att,0.3272
shots_total,0.3778
shots_on_target,0.4535
sca,0.3699
gca,0.2114
xg,0.0411
crosses_into_penalty_area,-0.4603
passes_into_final_third,-0.009
passes_into_penalty_area,0.5991
progressive_passes,0.2063
carry_progressive_distance,0.7296
assisted_shots,0.2617
fouled,0.1436
pens_won,-0.3681
tackles,-0.4746
interceptions,-0.4111
blocks,-0.0418
tackles_won,-0.4252
dribble_tackles,-0.5873
dribbles_vs,-0.5246
pressures,-0.0858
pressure_regains,0.079
clearances,-0.477
errors,-0.5331
aerials_won,-0.6772
aerials_lost,-0.3868
ball_recoveries,-0.1192
pens_conceded,-0.4889
fouls,-0.5152
cards_yellow_red,-0.3235
