position,LM
minutes,0.4972
passes_completed,0.2941
passes,0.4579
dribbles_completed,0.1702
dribbles,0.3701
passes_completed_short,0.3935
passes_short,0.4504
passes_completed_medium,0.306
passes_medium,0.4996
passes_completed_long,-0.0176
passes_long,0.2287
passes_total_distance,0.2141
passes_free_kicks,-0.1916
through_balls,-0.2865
passes_pressure,0.1856
passes_switches,0.2775
crosses,1.5239
corner_kicks,-0.0296
passes_intercepted,0.9739
passes_blocked,1.2463
dispossessed,0.2101
goals,-0.3403
assists,0.3454
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.0142
shots_on_target,-0.2167
sca,0.2324
gca,0.001
xg,-0.3496
crosses_into_penalty_area,2.0608
passes_into_final_third,0.4936
passes_into_penalty_area,0.965
progressive_passes,0.8037
carry_progressive_distance,0.4102
assisted_shots,0.427
fouled,-0.4913
pens_won,-0.3681
tackles,-0.1169
interceptions,0.7998
blocks,1.0858
tackles_won,-0.2781
dribble_tackles,0.1613
dribbles_vs,0.0666
pressures,-0.0512
pressure_regains,-0.1265
clearances,1.1453
errors,1.0334
aerials_won,0.3219
aerials_lost,0.2785
ball_recoveries,0.6018
pens_conceded,-0.4889
fouls,-0.5689
cards_yellow_red,-0.3235
