position,GK
passes_completed,-1.4864
passes,-1.2918
dribbles_completed,-1.1537
dribbles,-1.1359
passes_completed_short,-1.9834
passes_short,-2.1469
passes_completed_medium,-1.1924
passes_medium,-1.4583
passes_completed_long,0.436
passes_long,1.6782
passes_total_distance,-0.6472
passes_free_kicks,2.6631
through_balls,-0.7252
passes_pressure,-2.3488
passes_switches,-0.8623
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.7544
passes_blocked,-1.6495
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.404
gca,-1.0626
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.2787
passes_into_penalty_area,-1.219
progressive_passes,-1.7493
carry_progressive_distance,-1.1429
assisted_shots,-1.2101
fouled,-1.3033
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.125
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.6898
pressures,-2.1238
pressure_regains,-2.2428
clearances,-0.9819
errors,1.715
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-1.1526
pens_conceded,-0.4415
fouls,-1.8668
cards_yellow_red,-0.2618
