position,GK
passes_completed,-0.6521
passes,-0.5485
dribbles_completed,-1.0817
dribbles,-1.0931
passes_completed_short,-1.7095
passes_short,-1.901
passes_completed_medium,-0.1842
passes_medium,-0.5111
passes_completed_long,1.1726
passes_long,2.0096
passes_total_distance,0.3723
passes_free_kicks,1.5995
through_balls,-0.7252
passes_pressure,-1.3747
passes_switches,-0.834
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.7203
passes_blocked,-1.6296
dispossessed,-1.1838
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.4326
gca,-1.0626
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.349
passes_into_penalty_area,-1.219
progressive_passes,-1.7784
carry_progressive_distance,-1.3083
assisted_shots,-1.1892
fouled,-1.3974
pens_won,-0.3695
tackles,-1.7336
interceptions,-1.5882
blocks,-2.0357
tackles_won,-1.75
dribble_tackles,-1.2989
dribbles_vs,-1.7296
pressures,-2.1305
pressure_regains,-2.2692
clearances,-1.0001
errors,0.8988
aerials_won,-1.1308
aerials_lost,-1.1848
ball_recoveries,-1.0864
pens_conceded,-0.4415
fouls,-1.8668
cards_yellow_red,-0.2618
