position,LB
minutes,2437.0
passes_completed,1.363
passes,1.3603
dribbles_completed,-0.2247
dribbles,-0.3416
passes_completed_short,1.4277
passes_short,1.2922
passes_completed_medium,1.2827
passes_medium,1.3607
passes_completed_long,0.4902
passes_long,0.615
passes_total_distance,1.1323
passes_free_kicks,0.0238
through_balls,-0.6322
passes_pressure,0.4411
passes_switches,0.4249
crosses,0.9963
corner_kicks,-0.5567
passes_intercepted,0.2199
passes_blocked,-0.1941
dispossessed,-0.5372
goals,-0.724
assists,-0.4753
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.1018
shots_on_target,-1.029
sca,-0.3307
gca,-0.3531
xg,-0.8911
crosses_into_penalty_area,1.1087
passes_into_final_third,1.022
passes_into_penalty_area,0.1937
progressive_passes,1.303
carry_progressive_distance,0.8087
assisted_shots,-0.1757
fouled,-0.0687
pens_won,-0.2937
tackles,2.0527
interceptions,0.9881
blocks,0.9001
tackles_won,1.9741
dribble_tackles,2.6698
dribbles_vs,1.2407
pressures,-0.5004
pressure_regains,0.0145
clearances,0.9415
errors,-0.376
aerials_won,-0.4681
aerials_lost,-0.4836
ball_recoveries,-0.1596
pens_conceded,-0.3183
fouls,-0.7888
cards_yellow_red,-0.1907
