position,DM
minutes,1167.0
passes_completed,0.1203
passes,0.0714
dribbles_completed,-0.3923
dribbles,-0.5358
passes_completed_short,-0.6234
passes_short,-0.7218
passes_completed_medium,0.4451
passes_medium,0.3753
passes_completed_long,0.7746
passes_long,0.8898
passes_total_distance,0.4772
passes_free_kicks,1.4349
through_balls,-0.0856
passes_pressure,-0.4013
passes_switches,1.0009
crosses,-0.2454
corner_kicks,1.4931
passes_intercepted,-1.1347
passes_blocked,-1.415
dispossessed,-0.2803
goals,-0.724
assists,-0.153
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.1141
shots_on_target,-0.4618
sca,0.448
gca,0.019
xg,-0.7249
crosses_into_penalty_area,-0.578
passes_into_final_third,-0.0666
passes_into_penalty_area,-0.7049
progressive_passes,0.1165
carry_progressive_distance,0.0063
assisted_shots,0.4874
fouled,0.8357
pens_won,-0.2937
tackles,-0.326
interceptions,0.6202
blocks,0.8011
tackles_won,-0.0831
dribble_tackles,-0.6209
dribbles_vs,-0.4311
pressures,0.3699
pressure_regains,-0.3128
clearances,0.3313
errors,1.2416
aerials_won,-0.9044
aerials_lost,-0.847
ball_recoveries,0.3009
pens_conceded,-0.3183
fouls,-0.6709
cards_yellow_red,-0.1907
