position,WB
minutes,-0.2736
passes_completed,0.4513
passes,0.8433
dribbles_completed,0.8839
dribbles,0.928
passes_completed_short,0.0329
passes_short,0.1372
passes_completed_medium,0.5899
passes_medium,0.9237
passes_completed_long,0.5531
passes_long,0.8718
passes_total_distance,0.5511
passes_free_kicks,0.6169
through_balls,-0.0852
passes_pressure,-0.3669
passes_switches,0.0932
crosses,0.9643
corner_kicks,0.542
passes_intercepted,3.3872
passes_blocked,1.9642
dispossessed,0.4191
goals,-0.2816
assists,0.4662
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.2761
shots_on_target,-0.2721
sca,-0.0511
gca,0.0197
xg,-0.1702
crosses_into_penalty_area,-0.0318
passes_into_final_third,0.8803
passes_into_penalty_area,0.1404
progressive_passes,1.9477
carry_progressive_distance,0.9661
assisted_shots,0.0453
fouled,0.1073
pens_won,-0.2935
tackles,-0.3247
interceptions,-0.3463
blocks,1.288
tackles_won,-0.3516
dribble_tackles,0.81
dribbles_vs,0.6586
pressures,0.3455
pressure_regains,0.6007
clearances,-0.086
errors,-0.3758
aerials_won,-0.4379
aerials_lost,-0.1249
ball_recoveries,0.1907
pens_conceded,-0.3182
fouls,-0.7946
cards_yellow_red,3.0695
