position,RM
minutes,1543.0
passes_completed,-0.344
passes,-0.0656
dribbles_completed,0.0434
dribbles,0.3131
passes_completed_short,-0.1497
passes_short,0.063
passes_completed_medium,-0.2901
passes_medium,-0.1858
passes_completed_long,-0.5469
passes_long,-0.0264
passes_total_distance,-0.4117
passes_free_kicks,0.7674
through_balls,-0.6322
passes_pressure,-0.9148
passes_switches,0.2921
crosses,1.6063
corner_kicks,1.6027
passes_intercepted,0.4667
passes_blocked,1.1148
dispossessed,0.5654
goals,-0.724
assists,1.5672
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.6582
shots_on_target,-0.6
sca,0.4975
gca,1.0657
xg,-0.4301
crosses_into_penalty_area,1.4187
passes_into_final_third,-0.554
passes_into_penalty_area,0.2428
progressive_passes,-0.077
carry_progressive_distance,1.1947
assisted_shots,1.2014
fouled,-0.2469
pens_won,-0.2937
tackles,-0.7265
interceptions,-0.6618
blocks,-0.7008
tackles_won,-0.6124
dribble_tackles,-0.9745
dribbles_vs,-0.5324
pressures,-0.4049
pressure_regains,-0.6356
clearances,-0.313
errors,-0.376
aerials_won,-0.8437
aerials_lost,-0.4188
ball_recoveries,0.2717
pens_conceded,-0.3183
fouls,-1.1002
cards_yellow_red,-0.1907
