position,RM
minutes,-0.4055
passes_completed,-1.3193
passes,-1.0834
dribbles_completed,-0.3048
dribbles,-0.4987
passes_completed_short,-1.2324
passes_short,-1.1503
passes_completed_medium,-1.146
passes_medium,-1.0713
passes_completed_long,-0.8198
passes_long,-0.2737
passes_total_distance,-1.191
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,-0.6989
passes_switches,0.0225
crosses,0.8904
corner_kicks,-0.5565
passes_intercepted,0.3575
passes_blocked,1.0313
dispossessed,0.0824
goals,-0.1823
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.8364
shots_on_target,-0.5654
sca,-0.9882
gca,-0.1693
xg,-0.8229
crosses_into_penalty_area,1.1545
passes_into_final_third,-0.989
passes_into_penalty_area,0.3178
progressive_passes,-1.0283
carry_progressive_distance,-1.0619
assisted_shots,-0.8524
fouled,-0.3884
pens_won,-0.2935
tackles,-0.4029
interceptions,-0.4516
blocks,-0.1226
tackles_won,-0.8444
dribble_tackles,-0.4366
dribbles_vs,-0.1946
pressures,-0.7474
pressure_regains,-0.4129
clearances,0.2364
errors,1.6057
aerials_won,0.8601
aerials_lost,0.1451
ball_recoveries,-0.6851
pens_conceded,2.2735
fouls,1.016
cards_yellow_red,-0.1906
