position,CM
minutes,1043.0
passes_completed,-0.399
passes,-0.4713
dribbles_completed,0.1843
dribbles,-0.1566
passes_completed_short,-0.4758
passes_short,-0.4484
passes_completed_medium,-0.3048
passes_medium,-0.3866
passes_completed_long,-0.197
passes_long,-0.4315
passes_total_distance,-0.3454
passes_free_kicks,-0.8184
through_balls,-0.0207
passes_pressure,-0.1155
passes_switches,-0.2856
crosses,-0.7801
corner_kicks,-0.5567
passes_intercepted,-0.4418
passes_blocked,0.9058
dispossessed,0.7335
goals,-0.2295
assists,-0.0795
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.3957
shots_on_target,0.2402
sca,0.001
gca,-0.6264
xg,-0.3951
crosses_into_penalty_area,-0.5455
passes_into_final_third,0.7007
passes_into_penalty_area,-0.2283
progressive_passes,0.3198
carry_progressive_distance,0.0755
assisted_shots,-0.1563
fouled,-0.2664
pens_won,-0.2937
tackles,2.0144
interceptions,-0.194
blocks,0.6332
tackles_won,2.9926
dribble_tackles,1.0758
dribbles_vs,1.0712
pressures,1.3408
pressure_regains,2.6565
clearances,-0.6518
errors,-0.376
aerials_won,-0.2687
aerials_lost,-0.1623
ball_recoveries,1.3796
pens_conceded,-0.3183
fouls,0.1912
cards_yellow_red,-0.1907
