position,RW
passes_completed,-0.5288
passes,-0.4784
dribbles_completed,0.7236
dribbles,0.7087
passes_completed_short,0.0001
passes_short,0.0422
passes_completed_medium,-0.7342
passes_medium,-0.6578
passes_completed_long,-0.5538
passes_long,-0.3005
passes_total_distance,-0.6477
passes_free_kicks,0.9452
through_balls,-0.7252
passes_pressure,-0.8218
passes_switches,1.3795
crosses,2.3767
corner_kicks,1.0904
passes_intercepted,0.2567
passes_blocked,0.351
dispossessed,0.3731
goals,0.1744
assists,-0.1048
pens_made,-0.2739
pens_att,-0.3089
shots_total,1.5342
shots_on_target,1.7195
sca,1.1559
gca,0.4681
xg,-0.0392
crosses_into_penalty_area,1.9974
passes_into_final_third,-0.1845
passes_into_penalty_area,1.313
progressive_passes,-0.3031
carry_progressive_distance,1.9261
assisted_shots,1.0045
fouled,0.8893
pens_won,1.8566
tackles,-1.4097
interceptions,-1.0124
blocks,-1.0106
tackles_won,-1.2625
dribble_tackles,-0.8865
dribbles_vs,-1.0028
pressures,-0.4281
pressure_regains,-0.4693
clearances,-0.8133
errors,-0.5457
aerials_won,-1.0684
aerials_lost,-0.5406
ball_recoveries,-1.3048
pens_conceded,-0.4415
fouls,-0.9433
cards_yellow_red,-0.2618
