position,DM
passes_completed,1.1584
passes,0.9614
dribbles_completed,-0.4315
dribbles,-0.4917
passes_completed_short,1.3279
passes_short,1.2402
passes_completed_medium,1.1408
passes_medium,0.9672
passes_completed_long,-0.3961
passes_long,-0.5435
passes_total_distance,0.8163
passes_free_kicks,0.0411
through_balls,-0.7252
passes_pressure,1.241
passes_switches,-0.5789
crosses,-0.8763
corner_kicks,-0.4808
passes_intercepted,0.4828
passes_blocked,-0.117
dispossessed,0.2885
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.0452
shots_on_target,-0.9871
sca,0.0396
gca,-1.0626
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,0.0597
passes_into_penalty_area,-0.9523
progressive_passes,-0.1935
carry_progressive_distance,0.2368
assisted_shots,-0.5618
fouled,-1.1465
pens_won,-0.3695
tackles,2.7206
interceptions,0.0038
blocks,0.5641
tackles_won,2.0243
dribble_tackles,1.5443
dribbles_vs,1.0211
pressures,0.516
pressure_regains,0.1872
clearances,0.34
errors,-0.5457
aerials_won,-0.1641
aerials_lost,-0.6776
ball_recoveries,0.2023
pens_conceded,-0.4415
fouls,0.6299
cards_yellow_red,-0.2618
