position,CM
minutes,-0.3353
passes_completed,1.072
passes,0.8264
dribbles_completed,-0.4049
dribbles,-0.7522
passes_completed_short,1.3509
passes_short,1.3341
passes_completed_medium,0.7441
passes_medium,0.592
passes_completed_long,0.4442
passes_long,-0.0972
passes_total_distance,0.8723
passes_free_kicks,-0.026
through_balls,-0.632
passes_pressure,0.2424
passes_switches,0.4134
crosses,-0.8571
corner_kicks,0.0843
passes_intercepted,0.5164
passes_blocked,-0.8792
dispossessed,-0.6504
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.8006
shots_on_target,-1.0285
sca,0.1013
gca,-0.2592
xg,-0.8908
crosses_into_penalty_area,-0.552
passes_into_final_third,1.4772
passes_into_penalty_area,-0.5157
progressive_passes,0.971
carry_progressive_distance,-0.1455
assisted_shots,-0.4256
fouled,-0.7529
pens_won,1.7073
tackles,0.928
interceptions,-0.2254
blocks,0.3026
tackles_won,0.8203
dribble_tackles,-0.7669
dribbles_vs,-0.5829
pressures,-0.127
pressure_regains,-0.4563
clearances,-0.6595
errors,-0.3758
aerials_won,-0.6272
aerials_lost,-0.4506
ball_recoveries,1.2229
pens_conceded,-0.3182
fouls,-0.2675
cards_yellow_red,-0.1906
