position,CM
minutes,2438.0
passes_completed,-0.2774
passes,-0.3149
dribbles_completed,-0.2659
dribbles,-0.292
passes_completed_short,-0.0254
passes_short,0.0353
passes_completed_medium,-0.4325
passes_medium,-0.508
passes_completed_long,-0.2171
passes_long,-0.3245
passes_total_distance,-0.2807
passes_free_kicks,0.7638
through_balls,1.1992
passes_pressure,0.378
passes_switches,0.266
crosses,-0.8619
corner_kicks,-0.4515
passes_intercepted,-0.3001
passes_blocked,0.7752
dispossessed,0.5904
goals,-0.5125
assists,-0.4754
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.3406
shots_on_target,-0.2145
sca,0.2974
gca,0.3036
xg,-0.3872
crosses_into_penalty_area,-0.8508
passes_into_final_third,0.2742
passes_into_penalty_area,0.0777
progressive_passes,0.213
carry_progressive_distance,0.4108
assisted_shots,0.195
fouled,1.3277
pens_won,-0.2937
tackles,0.4341
interceptions,-0.2481
blocks,-0.0879
tackles_won,0.6814
dribble_tackles,1.2017
dribbles_vs,1.8471
pressures,0.7543
pressure_regains,0.2314
clearances,-0.5265
errors,-0.376
aerials_won,-0.5427
aerials_lost,-0.8676
ball_recoveries,0.1485
pens_conceded,-0.3183
fouls,-0.1316
cards_yellow_red,-0.1907
