position,DM
passes_completed,-0.1882
passes,-0.3021
dribbles_completed,0.8007
dribbles,0.2589
passes_completed_short,-0.8239
passes_short,-0.7682
passes_completed_medium,0.0409
passes_medium,-0.045
passes_completed_long,0.608
passes_long,0.1877
passes_total_distance,0.1028
passes_free_kicks,0.1335
through_balls,-0.7252
passes_pressure,0.5572
passes_switches,1.6505
crosses,-0.7205
corner_kicks,-0.1045
passes_intercepted,-0.5998
passes_blocked,-0.7288
dispossessed,-0.3255
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.8663
shots_on_target,1.1733
sca,0.5775
gca,-0.1463
xg,-0.3642
crosses_into_penalty_area,-0.8365
passes_into_final_third,0.6127
passes_into_penalty_area,-0.3529
progressive_passes,0.0383
carry_progressive_distance,-0.3594
assisted_shots,0.2812
fouled,0.0176
pens_won,-0.3695
tackles,-0.4845
interceptions,-0.2095
blocks,-0.1842
tackles_won,-0.5826
dribble_tackles,-0.5382
dribbles_vs,0.8722
pressures,1.41
pressure_regains,1.0319
clearances,-0.2458
errors,-0.5457
aerials_won,-0.6823
aerials_lost,-0.936
ball_recoveries,0.345
pens_conceded,-0.4415
fouls,0.0989
cards_yellow_red,-0.2618
