position,RB
minutes,4570.0
passes_completed,1.0811
passes,1.1136
dribbles_completed,-0.7431
dribbles,-0.6001
passes_completed_short,1.7533
passes_short,1.7134
passes_completed_medium,0.6683
passes_medium,0.791
passes_completed_long,-0.2994
passes_long,-0.3185
passes_total_distance,0.5505
passes_free_kicks,-0.627
through_balls,-0.3531
passes_pressure,0.776
passes_switches,-0.8674
crosses,0.0986
corner_kicks,-0.5567
passes_intercepted,1.0045
passes_blocked,0.9232
dispossessed,-0.8578
goals,-0.6112
assists,-0.1397
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.0862
shots_on_target,-0.7876
sca,-0.1772
gca,-0.5722
xg,-0.8204
crosses_into_penalty_area,0.3335
passes_into_final_third,0.4859
passes_into_penalty_area,-0.4456
progressive_passes,1.1353
carry_progressive_distance,-0.2819
assisted_shots,-0.3208
fouled,-0.3883
pens_won,0.1733
tackles,1.2245
interceptions,0.3803
blocks,1.0544
tackles_won,0.6433
dribble_tackles,1.1176
dribbles_vs,0.7829
pressures,-0.5126
pressure_regains,0.2209
clearances,0.206
errors,-0.376
aerials_won,0.7261
aerials_lost,-0.2638
ball_recoveries,0.7294
pens_conceded,0.7622
fouls,-0.2587
cards_yellow_red,-0.1907
