position,RM
minutes,1285.0
passes_completed,-1.061
passes,-0.9998
dribbles_completed,0.9964
dribbles,1.342
passes_completed_short,-0.8437
passes_short,-0.7135
passes_completed_medium,-1.0661
passes_medium,-1.0377
passes_completed_long,-0.5251
passes_long,-0.6603
passes_total_distance,-0.9528
passes_free_kicks,-0.4435
through_balls,-0.1358
passes_pressure,-0.7963
passes_switches,-0.4195
crosses,0.7704
corner_kicks,-0.2242
passes_intercepted,0.1124
passes_blocked,1.4064
dispossessed,1.4387
goals,1.2832
assists,0.9135
pens_made,1.4238
pens_att,1.1211
shots_total,0.1436
shots_on_target,0.3445
sca,0.48
gca,1.4825
xg,0.8198
crosses_into_penalty_area,0.1402
passes_into_final_third,-0.5104
passes_into_penalty_area,0.5542
progressive_passes,-0.2179
carry_progressive_distance,0.9987
assisted_shots,0.3145
fouled,0.038
pens_won,-0.2937
tackles,-1.1402
interceptions,0.2664
blocks,0.1812
tackles_won,-1.224
dribble_tackles,-0.696
dribbles_vs,0.0862
pressures,0.1261
pressure_regains,-0.6418
clearances,-0.4672
errors,-0.376
aerials_won,-0.7847
aerials_lost,-0.8184
ball_recoveries,-0.5084
pens_conceded,-0.3183
fouls,-1.024
cards_yellow_red,-0.1907
