position,LB
minutes,477.0
passes_completed,2.1951
passes,2.1812
dribbles_completed,4.7886
dribbles,3.4612
passes_completed_short,1.9838
passes_short,1.7878
passes_completed_medium,2.1404
passes_medium,2.2689
passes_completed_long,1.1203
passes_long,1.1865
passes_total_distance,1.9327
passes_free_kicks,-0.5768
through_balls,0.705
passes_pressure,-0.5854
passes_switches,1.0305
crosses,1.9765
corner_kicks,1.2344
passes_intercepted,-0.0886
passes_blocked,-0.4882
dispossessed,-0.5608
goals,-0.724
assists,0.7416
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.1402
shots_on_target,-1.029
sca,1.5349
gca,2.3474
xg,-0.62
crosses_into_penalty_area,1.1514
passes_into_final_third,1.8431
passes_into_penalty_area,2.8233
progressive_passes,1.9327
carry_progressive_distance,2.6
assisted_shots,0.7723
fouled,-0.9009
pens_won,-0.2937
tackles,1.1576
interceptions,0.7297
blocks,0.9116
tackles_won,1.1333
dribble_tackles,-0.9382
dribbles_vs,0.6896
pressures,-0.8325
pressure_regains,-1.0368
clearances,0.1207
errors,-0.376
aerials_won,0.0023
aerials_lost,-0.5436
ball_recoveries,0.6847
pens_conceded,-0.3183
fouls,1.3166
cards_yellow_red,-0.1907
