position,RM
passes_completed,-0.9055
passes,-0.7107
dribbles_completed,-0.3019
dribbles,-0.6065
passes_completed_short,-0.7621
passes_short,-0.4967
passes_completed_medium,-0.9115
passes_medium,-0.7347
passes_completed_long,-0.5244
passes_long,-0.503
passes_total_distance,-0.8309
passes_free_kicks,-0.8779
through_balls,-0.632
passes_pressure,-0.1035
passes_switches,0.3022
crosses,3.3862
corner_kicks,-0.4408
passes_intercepted,1.2843
passes_blocked,0.4473
dispossessed,-0.4493
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.5633
shots_on_target,-0.4313
sca,0.5945
gca,0.0741
xg,-0.5406
crosses_into_penalty_area,4.7516
passes_into_final_third,-0.7299
passes_into_penalty_area,2.1221
progressive_passes,-0.1836
carry_progressive_distance,0.7342
assisted_shots,1.0545
fouled,-0.348
pens_won,-0.2935
tackles,-1.2474
interceptions,-0.1084
blocks,-0.8181
tackles_won,-1.6225
dribble_tackles,-1.1146
dribbles_vs,-1.2556
pressures,-0.6528
pressure_regains,-1.6136
clearances,-0.8684
errors,-0.3758
aerials_won,-1.1368
aerials_lost,-1.0741
ball_recoveries,-0.8261
pens_conceded,-0.3182
fouls,-1.2548
cards_yellow_red,-0.1906
