position,LM
passes_completed,0.4283
passes,0.6977
dribbles_completed,0.8363
dribbles,0.1701
passes_completed_short,0.8547
passes_short,1.1678
passes_completed_medium,0.2999
passes_medium,0.5242
passes_completed_long,-0.2596
passes_long,-0.1571
passes_total_distance,0.1994
passes_free_kicks,-0.4655
through_balls,-0.632
passes_pressure,0.1428
passes_switches,-0.8893
crosses,0.8084
corner_kicks,-0.5565
passes_intercepted,3.6675
passes_blocked,1.5757
dispossessed,1.7863
goals,0.6271
assists,3.0087
pens_made,-0.2418
pens_att,-0.271
shots_total,0.407
shots_on_target,0.7046
sca,0.8069
gca,2.1357
xg,-0.3828
crosses_into_penalty_area,-0.8504
passes_into_final_third,-1.0481
passes_into_penalty_area,0.1669
progressive_passes,0.3593
carry_progressive_distance,1.1821
assisted_shots,0.6359
fouled,-0.3911
pens_won,-0.2935
tackles,-0.2946
interceptions,0.8272
blocks,2.0956
tackles_won,-1.0113
dribble_tackles,0.4351
dribbles_vs,2.4618
pressures,1.0779
pressure_regains,1.7474
clearances,-0.5894
errors,-0.3758
aerials_won,-1.1368
aerials_lost,-0.8375
ball_recoveries,1.7644
pens_conceded,-0.3182
fouls,-0.8989
cards_yellow_red,-0.1906
