position,CM
minutes,-0.1775
passes_completed,0.1533
passes,0.2655
dribbles_completed,-0.8669
dribbles,-0.8517
passes_completed_short,-0.0291
passes_short,0.019
passes_completed_medium,-0.0699
passes_medium,-0.1835
passes_completed_long,0.5525
passes_long,0.8813
passes_total_distance,0.2645
passes_free_kicks,1.869
through_balls,-0.632
passes_pressure,0.2483
passes_switches,1.0841
crosses,-0.7426
corner_kicks,0.2187
passes_intercepted,0.0572
passes_blocked,0.4201
dispossessed,-0.3362
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.6166
shots_on_target,-0.6949
sca,-0.6292
gca,-0.1017
xg,-0.7441
crosses_into_penalty_area,-0.8504
passes_into_final_third,0.4596
passes_into_penalty_area,-0.456
progressive_passes,-0.0077
carry_progressive_distance,-1.2886
assisted_shots,-0.32
fouled,-0.4696
pens_won,-0.2935
tackles,2.8645
interceptions,0.213
blocks,1.3939
tackles_won,2.0914
dribble_tackles,2.7075
dribbles_vs,2.7487
pressures,1.306
pressure_regains,1.5732
clearances,-0.4004
errors,1.0515
aerials_won,-0.2463
aerials_lost,-0.2667
ball_recoveries,2.0745
pens_conceded,-0.3182
fouls,0.8215
cards_yellow_red,-0.1906
