position,AM
passes_completed,-0.0836
passes,-0.0692
dribbles_completed,2.6645
dribbles,2.0354
passes_completed_short,0.3376
passes_short,0.5527
passes_completed_medium,-0.2195
passes_medium,-0.1242
passes_completed_long,-0.5544
passes_long,-0.7536
passes_total_distance,-0.3455
passes_free_kicks,-0.7276
through_balls,2.0273
passes_pressure,-0.3306
passes_switches,-0.5599
crosses,0.5508
corner_kicks,0.3429
passes_intercepted,1.4216
passes_blocked,0.5351
dispossessed,1.8065
goals,-0.0028
assists,0.3661
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.6556
shots_on_target,0.6138
sca,1.9874
gca,1.0979
xg,-0.3183
crosses_into_penalty_area,-0.1508
passes_into_final_third,-0.2082
passes_into_penalty_area,1.9901
progressive_passes,0.6693
carry_progressive_distance,1.2753
assisted_shots,1.7927
fouled,0.4908
pens_won,-0.3695
tackles,-0.7244
interceptions,-0.3111
blocks,-0.8993
tackles_won,-0.6687
dribble_tackles,-0.3713
dribbles_vs,-0.3855
pressures,-0.2946
pressure_regains,-0.3851
clearances,-0.9734
errors,-0.5457
aerials_won,-0.9797
aerials_lost,0.2484
ball_recoveries,-0.8103
pens_conceded,-0.4415
fouls,-0.1288
cards_yellow_red,-0.2618
