position,GK
passes_completed,-0.5197
passes,-0.4414
dribbles_completed,-0.1841
dribbles,-0.1474
passes_completed_short,-0.4732
passes_short,-0.3423
passes_completed_medium,-0.656
passes_medium,-0.754
passes_completed_long,0.2735
passes_long,0.4797
passes_total_distance,-0.2519
passes_free_kicks,0.8489
through_balls,-0.3942
passes_pressure,-0.622
passes_switches,-0.2144
crosses,-0.6582
corner_kicks,-0.4808
passes_intercepted,-0.0234
passes_blocked,-0.616
dispossessed,-0.4266
goals,-0.1864
assists,-0.5004
pens_made,0.255
pens_att,0.1384
shots_total,-0.4358
shots_on_target,-0.3309
sca,-0.6904
gca,-0.6915
xg,-0.2477
crosses_into_penalty_area,-0.5617
passes_into_final_third,-0.417
passes_into_penalty_area,-0.839
progressive_passes,-0.6544
carry_progressive_distance,-1.0703
assisted_shots,-0.8096
fouled,-0.2601
pens_won,0.1701
tackles,-0.449
interceptions,-0.0178
blocks,-0.8969
tackles_won,0.0229
dribble_tackles,-0.4793
dribbles_vs,-0.4858
pressures,-0.2156
pressure_regains,-0.431
clearances,-0.8465
errors,0.248
aerials_won,-0.0864
aerials_lost,-0.5155
ball_recoveries,-0.2041
pens_conceded,0.0676
fouls,-0.4488
cards_yellow_red,-0.2618
