position,WB
minutes,1.8058
passes_completed,1.5376
passes,1.7922
dribbles_completed,0.0443
dribbles,0.1569
passes_completed_short,1.8364
passes_short,1.9314
passes_completed_medium,1.5043
passes_medium,1.7668
passes_completed_long,0.4666
passes_long,0.8577
passes_total_distance,1.2348
passes_free_kicks,-0.0625
through_balls,0.1405
passes_pressure,1.8382
passes_switches,0.5694
crosses,3.7454
corner_kicks,-0.2996
passes_intercepted,1.2122
passes_blocked,3.4141
dispossessed,0.5466
goals,0.4506
assists,2.6543
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.8875
shots_on_target,0.7629
sca,1.7309
gca,1.9996
xg,0.4751
crosses_into_penalty_area,5.609
passes_into_final_third,0.8101
passes_into_penalty_area,2.7331
progressive_passes,1.8772
carry_progressive_distance,1.244
assisted_shots,2.0244
fouled,1.134
pens_won,-0.3681
tackles,1.1257
interceptions,1.2629
blocks,2.0857
tackles_won,0.8694
dribble_tackles,0.91
dribbles_vs,1.0965
pressures,1.1931
pressure_regains,1.2883
clearances,1.2274
errors,-0.5331
aerials_won,2.3386
aerials_lost,1.7963
ball_recoveries,1.2406
pens_conceded,0.7569
fouls,1.7696
cards_yellow_red,-0.3235
