position,LB
minutes,-0.3451
passes_completed,0.3307
passes,0.6855
dribbles_completed,-0.581
dribbles,-0.8024
passes_completed_short,-0.5191
passes_short,-0.663
passes_completed_medium,0.357
passes_medium,0.5764
passes_completed_long,1.8662
passes_long,2.5642
passes_total_distance,0.9356
passes_free_kicks,0.6966
through_balls,-0.632
passes_pressure,-0.0645
passes_switches,0.8997
crosses,-0.3583
corner_kicks,-0.5565
passes_intercepted,2.3597
passes_blocked,-0.239
dispossessed,-1.2205
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.1543
shots_on_target,-1.0285
sca,-0.6357
gca,-1.0099
xg,-0.8908
crosses_into_penalty_area,0.3616
passes_into_final_third,1.367
passes_into_penalty_area,-0.3697
progressive_passes,0.6876
carry_progressive_distance,-0.8918
assisted_shots,-0.4108
fouled,-0.6233
pens_won,-0.2935
tackles,-0.4475
interceptions,4.2741
blocks,0.6123
tackles_won,-0.3376
dribble_tackles,-0.0762
dribbles_vs,-0.461
pressures,-1.6604
pressure_regains,-1.5998
clearances,-0.7056
errors,-0.3758
aerials_won,-1.1368
aerials_lost,-0.9713
ball_recoveries,0.9122
pens_conceded,-0.3182
fouls,-0.5179
cards_yellow_red,3.4293
