position,LB
minutes,3195.0
passes_completed,0.4334
passes,0.5304
dribbles_completed,0.4653
dribbles,0.3356
passes_completed_short,0.917
passes_short,0.835
passes_completed_medium,0.1722
passes_medium,0.2159
passes_completed_long,-0.1534
passes_long,0.27
passes_total_distance,0.2567
passes_free_kicks,0.241
through_balls,0.366
passes_pressure,0.4819
passes_switches,-0.0973
crosses,0.6298
corner_kicks,-0.5032
passes_intercepted,-0.0089
passes_blocked,0.8897
dispossessed,-0.3948
goals,-0.5626
assists,-0.0938
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.0978
shots_on_target,-0.8909
sca,-0.3992
gca,-0.1331
xg,-0.8102
crosses_into_penalty_area,0.8431
passes_into_final_third,0.3591
passes_into_penalty_area,0.4983
progressive_passes,0.3068
carry_progressive_distance,1.1035
assisted_shots,-0.3842
fouled,-0.3334
pens_won,-0.2937
tackles,-0.4688
interceptions,-0.5773
blocks,0.4387
tackles_won,-0.6049
dribble_tackles,0.2033
dribbles_vs,-0.2503
pressures,-1.237
pressure_regains,-1.3414
clearances,0.0362
errors,0.2149
aerials_won,-0.6269
aerials_lost,-0.6547
ball_recoveries,-0.0026
pens_conceded,1.2272
fouls,-0.9956
cards_yellow_red,-0.1907
