position,LB
minutes,1985.0
passes_completed,-0.08
passes,0.1016
dribbles_completed,-0.4928
dribbles,-0.6222
passes_completed_short,0.1216
passes_short,0.0915
passes_completed_medium,-0.0782
passes_medium,0.2081
passes_completed_long,-0.5708
passes_long,-0.1756
passes_total_distance,-0.2463
passes_free_kicks,-0.7545
through_balls,-0.6322
passes_pressure,-0.418
passes_switches,-0.9091
crosses,0.5095
corner_kicks,-0.5136
passes_intercepted,0.4805
passes_blocked,-0.8064
dispossessed,-0.8505
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.0006
shots_on_target,-0.9178
sca,-0.4283
gca,-0.8086
xg,-0.826
crosses_into_penalty_area,0.9134
passes_into_final_third,-0.515
passes_into_penalty_area,-0.0316
progressive_passes,-0.4311
carry_progressive_distance,-0.1379
assisted_shots,-0.2886
fouled,-1.1144
pens_won,-0.2937
tackles,-0.7349
interceptions,0.9223
blocks,-0.0704
tackles_won,-0.7263
dribble_tackles,-0.2372
dribbles_vs,-1.0131
pressures,-1.0806
pressure_regains,-0.9601
clearances,0.2131
errors,0.575
aerials_won,-0.4983
aerials_lost,-0.3385
ball_recoveries,1.1875
pens_conceded,-0.3183
fouls,-0.9434
cards_yellow_red,-0.1907
