position,GK
passes_completed,-0.6005
passes,-0.4805
dribbles_completed,-1.1264
dribbles,-1.1197
passes_completed_short,-1.5965
passes_short,-1.7966
passes_completed_medium,-0.4692
passes_medium,-0.7795
passes_completed_long,1.8691
passes_long,2.4819
passes_total_distance,0.5546
passes_free_kicks,1.7
through_balls,-0.7252
passes_pressure,-1.898
passes_switches,0.1302
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.5204
passes_blocked,-1.5825
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.4065
gca,-1.0626
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.3028
passes_into_penalty_area,-1.1787
progressive_passes,-1.7643
carry_progressive_distance,-1.242
assisted_shots,-1.2489
fouled,-1.3115
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.0912
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7732
pressures,-2.1208
pressure_regains,-2.2692
clearances,-1.0079
errors,1.0964
aerials_won,-1.1308
aerials_lost,-1.2197
ball_recoveries,-1.4231
pens_conceded,0.2606
fouls,-1.7639
cards_yellow_red,-0.2618
