position,CB
minutes,2.242
passes_completed,2.2786
passes,2.2351
dribbles_completed,0.4975
dribbles,0.2483
passes_completed_short,1.0092
passes_short,0.9453
passes_completed_medium,2.7372
passes_medium,2.6144
passes_completed_long,3.3114
passes_long,2.9136
passes_total_distance,2.7708
passes_free_kicks,2.2797
through_balls,0.354
passes_pressure,2.1757
passes_switches,2.5031
crosses,-0.1149
corner_kicks,-0.2996
passes_intercepted,1.2122
passes_blocked,0.8725
dispossessed,0.114
goals,-0.2085
assists,-0.1163
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.1906
shots_on_target,-0.062
sca,0.1361
gca,0.3165
xg,-0.3496
crosses_into_penalty_area,0.2867
passes_into_final_third,2.8855
passes_into_penalty_area,0.2638
progressive_passes,2.1196
carry_progressive_distance,2.4274
assisted_shots,-0.2616
fouled,0.3976
pens_won,-0.3681
tackles,1.8599
interceptions,2.4738
blocks,2.575
tackles_won,1.6637
dribble_tackles,1.7121
dribbles_vs,1.497
pressures,0.7935
pressure_regains,1.0038
clearances,4.8518
errors,1.8167
aerials_won,1.691
aerials_lost,1.3804
ball_recoveries,2.309
pens_conceded,4.4944
fouls,0.9363
cards_yellow_red,-0.3235
