position,FW
minutes,1737.0
passes_completed,-0.9883
passes,-1.2305
dribbles_completed,0.1282
dribbles,0.2068
passes_completed_short,-0.4204
passes_short,-0.4781
passes_completed_medium,-1.1128
passes_medium,-1.2708
passes_completed_long,-1.0129
passes_long,-1.3086
passes_total_distance,-1.105
passes_free_kicks,-1.022
through_balls,2.3055
passes_pressure,-0.5319
passes_switches,-0.8953
crosses,-0.7086
corner_kicks,-0.5567
passes_intercepted,-0.1573
passes_blocked,-0.5039
dispossessed,0.9306
goals,0.7608
assists,0.8905
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.5644
shots_on_target,1.3842
sca,0.4646
gca,1.0643
xg,1.6776
crosses_into_penalty_area,-0.8508
passes_into_final_third,-1.055
passes_into_penalty_area,0.1507
progressive_passes,-0.5641
carry_progressive_distance,-0.4692
assisted_shots,0.1671
fouled,-0.4754
pens_won,3.3923
tackles,-1.172
interceptions,-1.5293
blocks,-1.1295
tackles_won,-1.0209
dribble_tackles,-0.889
dribbles_vs,-1.0588
pressures,0.6438
pressure_regains,0.5066
clearances,-0.8907
errors,-0.376
aerials_won,-0.8765
aerials_lost,0.9333
ball_recoveries,-1.4476
pens_conceded,-0.3183
fouls,0.7244
cards_yellow_red,-0.1907
