position,RW
minutes,562.0
passes_completed,-1.0156
passes,-1.0055
dribbles_completed,1.7583
dribbles,2.963
passes_completed_short,-0.5519
passes_short,-0.5235
passes_completed_medium,-1.1102
passes_medium,-1.0915
passes_completed_long,-0.9585
passes_long,-0.9398
passes_total_distance,-1.082
passes_free_kicks,-1.022
through_balls,1.6377
passes_pressure,-0.2308
passes_switches,-0.7086
crosses,0.8454
corner_kicks,-0.5567
passes_intercepted,-1.4824
passes_blocked,0.4724
dispossessed,2.2099
goals,1.1117
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.5394
shots_on_target,2.1115
sca,0.1398
gca,-1.0103
xg,0.4896
crosses_into_penalty_area,0.2822
passes_into_final_third,-0.2524
passes_into_penalty_area,0.4452
progressive_passes,-0.3135
carry_progressive_distance,0.5151
assisted_shots,0.2144
fouled,0.0656
pens_won,-0.2937
tackles,1.0638
interceptions,-0.633
blocks,0.4181
tackles_won,0.124
dribble_tackles,0.2585
dribbles_vs,1.0401
pressures,1.9221
pressure_regains,1.9411
clearances,0.1417
errors,-0.376
aerials_won,0.3135
aerials_lost,1.0017
ball_recoveries,0.2506
pens_conceded,-0.3183
fouls,0.2895
cards_yellow_red,-0.1907
