position,WB
minutes,6098.0
passes_completed,-0.063
passes,-0.0149
dribbles_completed,0.8561
dribbles,1.102
passes_completed_short,0.4898
passes_short,0.4966
passes_completed_medium,-0.2678
passes_medium,-0.2136
passes_completed_long,-0.5988
passes_long,-0.5148
passes_total_distance,-0.3098
passes_free_kicks,-0.5693
through_balls,-0.423
passes_pressure,-0.2467
passes_switches,-0.0668
crosses,2.2482
corner_kicks,-0.5427
passes_intercepted,-0.1279
passes_blocked,1.1078
dispossessed,0.5226
goals,-0.6395
assists,-0.1797
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.6032
shots_on_target,-0.5948
sca,0.2127
gca,-0.0254
xg,-0.626
crosses_into_penalty_area,2.386
passes_into_final_third,-0.9301
passes_into_penalty_area,1.0003
progressive_passes,-0.649
carry_progressive_distance,2.5113
assisted_shots,0.3638
fouled,1.027
pens_won,0.0563
tackles,-0.5891
interceptions,-0.9278
blocks,-0.2399
tackles_won,-0.4684
dribble_tackles,0.0864
dribbles_vs,-0.2199
pressures,-1.2276
pressure_regains,-1.1217
clearances,-0.109
errors,-0.0664
aerials_won,-0.9293
aerials_lost,-0.4691
ball_recoveries,-0.6889
pens_conceded,0.0866
fouls,-0.778
cards_yellow_red,-0.1907
