position,LB
passes_completed,-0.1413
passes,0.0215
dribbles_completed,1.0887
dribbles,1.0312
passes_completed_short,0.1211
passes_short,0.1025
passes_completed_medium,-0.0451
passes_medium,0.1706
passes_completed_long,-0.8134
passes_long,-0.5357
passes_total_distance,-0.3841
passes_free_kicks,-1.0771
through_balls,-0.7252
passes_pressure,-0.6789
passes_switches,-0.9217
crosses,1.2746
corner_kicks,-0.4808
passes_intercepted,2.3977
passes_blocked,1.8368
dispossessed,0.6083
goals,-0.7415
assists,1.7649
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.4621
shots_on_target,-0.3674
sca,1.4723
gca,0.2516
xg,-0.8489
crosses_into_penalty_area,4.0295
passes_into_final_third,-0.0824
passes_into_penalty_area,1.2654
progressive_passes,0.2481
carry_progressive_distance,0.8221
assisted_shots,1.7103
fouled,-0.2678
pens_won,-0.3695
tackles,4.4101
interceptions,-0.1051
blocks,2.7461
tackles_won,4.9472
dribble_tackles,3.8792
dribbles_vs,1.485
pressures,1.0432
pressure_regains,1.8077
clearances,1.2238
errors,-0.5457
aerials_won,0.1558
aerials_lost,-0.3663
ball_recoveries,-0.5033
pens_conceded,-0.4415
fouls,0.9524
cards_yellow_red,-0.2618
