position,LB
passes_completed,0.0973
passes,0.3113
dribbles_completed,0.5312
dribbles,0.3018
passes_completed_short,0.194
passes_short,0.0751
passes_completed_medium,0.2259
passes_medium,0.3581
passes_completed_long,-0.4989
passes_long,0.2109
passes_total_distance,-0.0748
passes_free_kicks,-0.1048
through_balls,-0.1126
passes_pressure,-0.0103
passes_switches,-0.5291
crosses,0.944
corner_kicks,-0.4808
passes_intercepted,-0.2811
passes_blocked,0.6966
dispossessed,-0.2797
goals,-0.7415
assists,-0.1835
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.8812
shots_on_target,-0.8251
sca,-0.5563
gca,-0.3757
xg,-0.7126
crosses_into_penalty_area,0.1809
passes_into_final_third,-0.2492
passes_into_penalty_area,0.0796
progressive_passes,-0.303
carry_progressive_distance,0.7039
assisted_shots,-0.6003
fouled,-0.0396
pens_won,-0.3695
tackles,1.4446
interceptions,2.0293
blocks,2.4216
tackles_won,0.6567
dribble_tackles,2.3743
dribbles_vs,1.9919
pressures,0.2268
pressure_regains,0.5836
clearances,0.8676
errors,-0.5457
aerials_won,-0.3462
aerials_lost,-0.5552
ball_recoveries,-0.1052
pens_conceded,1.4432
fouls,0.0673
cards_yellow_red,-0.2618
