position,LM
minutes,-0.7462
passes_completed,-0.578
passes,-0.3051
dribbles_completed,0.9908
dribbles,1.3249
passes_completed_short,0.0025
passes_short,0.057
passes_completed_medium,-0.8626
passes_medium,-0.8222
passes_completed_long,-0.6421
passes_long,0.2252
passes_total_distance,-0.7761
passes_free_kicks,1.8997
through_balls,2.5584
passes_pressure,-0.2855
passes_switches,0.7756
crosses,1.6491
corner_kicks,1.5801
passes_intercepted,1.3086
passes_blocked,1.4209
dispossessed,3.4254
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.3286
shots_on_target,0.0749
sca,0.5126
gca,-1.0099
xg,0.5647
crosses_into_penalty_area,1.538
passes_into_final_third,0.3055
passes_into_penalty_area,2.2126
progressive_passes,1.1162
carry_progressive_distance,0.5947
assisted_shots,-0.4253
fouled,1.3767
pens_won,-0.2935
tackles,-0.6363
interceptions,0.2457
blocks,-0.2273
tackles_won,-0.2612
dribble_tackles,0.3508
dribbles_vs,-0.384
pressures,0.6711
pressure_regains,1.6863
clearances,-0.8796
errors,-0.3758
aerials_won,-0.4571
aerials_lost,-0.3918
ball_recoveries,0.9783
pens_conceded,-0.3182
fouls,-0.2214
cards_yellow_red,-0.1906
