position,RB
minutes,1.5788
passes_completed,1.2594
passes,1.5269
dribbles_completed,1.7312
dribbles,1.4513
passes_completed_short,1.0113
passes_short,1.0483
passes_completed_medium,1.4187
passes_medium,1.5951
passes_completed_long,0.9927
passes_long,1.5808
passes_total_distance,1.2522
passes_free_kicks,1.3207
through_balls,0.5675
passes_pressure,1.2026
passes_switches,0.1498
crosses,0.6863
corner_kicks,-0.2996
passes_intercepted,0.9342
passes_blocked,2.1433
dispossessed,0.6428
goals,-0.4721
assists,-0.1163
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.2102
shots_on_target,-0.3713
sca,0.1361
gca,-0.1042
xg,-0.3496
crosses_into_penalty_area,1.0337
passes_into_final_third,1.7315
passes_into_penalty_area,0.5687
progressive_passes,1.2366
carry_progressive_distance,1.7533
assisted_shots,-0.0137
fouled,1.1594
pens_won,0.7686
tackles,2.0482
interceptions,2.4382
blocks,1.7666
tackles_won,2.1345
dribble_tackles,1.8191
dribbles_vs,1.1918
pressures,1.4027
pressure_regains,1.7309
clearances,2.2028
errors,1.0334
aerials_won,1.4505
aerials_lost,0.7359
ball_recoveries,1.7636
pens_conceded,-0.4889
fouls,1.5814
cards_yellow_red,-0.3235
