position,RM
minutes,1232.0
passes_completed,-0.4482
passes,-0.2017
dribbles_completed,-1.1619
dribbles,-0.9207
passes_completed_short,-0.3045
passes_short,-0.2852
passes_completed_medium,-0.3599
passes_medium,-0.1005
passes_completed_long,-0.5871
passes_long,-0.0712
passes_total_distance,-0.5154
passes_free_kicks,-0.8496
through_balls,-0.6322
passes_pressure,-0.2694
passes_switches,-1.0818
crosses,0.3704
corner_kicks,-0.5567
passes_intercepted,2.4234
passes_blocked,-0.3724
dispossessed,-0.8362
goals,-0.724
assists,-0.1856
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.0272
shots_on_target,-1.029
sca,-0.9675
gca,-0.6853
xg,-0.7337
crosses_into_penalty_area,-0.5924
passes_into_final_third,0.1645
passes_into_penalty_area,-0.394
progressive_passes,0.1891
carry_progressive_distance,-1.1704
assisted_shots,-0.976
fouled,-0.7773
pens_won,-0.2937
tackles,0.7115
interceptions,0.8066
blocks,2.3575
tackles_won,-0.1756
dribble_tackles,0.4967
dribbles_vs,0.9478
pressures,-0.4253
pressure_regains,-0.401
clearances,-0.1357
errors,-0.376
aerials_won,-0.2549
aerials_lost,-0.417
ball_recoveries,0.2886
pens_conceded,-0.3183
fouls,-0.8618
cards_yellow_red,-0.1907
