position,RB
passes_completed,0.0378
passes,0.625
dribbles_completed,-0.7026
dribbles,-0.4933
passes_completed_short,0.4171
passes_short,0.4389
passes_completed_medium,-0.2783
passes_medium,0.2461
passes_completed_long,0.2306
passes_long,1.1921
passes_total_distance,-0.0526
passes_free_kicks,-0.4443
through_balls,-0.632
passes_pressure,-0.5172
passes_switches,-0.6954
crosses,1.0169
corner_kicks,-0.5565
passes_intercepted,0.4369
passes_blocked,1.4685
dispossessed,0.2469
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.8185
shots_on_target,-1.0285
sca,-0.7519
gca,-1.0099
xg,-0.8908
crosses_into_penalty_area,0.8803
passes_into_final_third,-0.2263
passes_into_penalty_area,0.223
progressive_passes,-0.176
carry_progressive_distance,-0.4521
assisted_shots,0.0104
fouled,-0.1222
pens_won,-0.2935
tackles,1.5066
interceptions,0.7504
blocks,0.4701
tackles_won,1.3017
dribble_tackles,4.1775
dribbles_vs,2.2469
pressures,0.1053
pressure_regains,0.3183
clearances,0.1635
errors,-0.3758
aerials_won,-0.8084
aerials_lost,-0.6494
ball_recoveries,1.1422
pens_conceded,-0.3182
fouls,-1.2515
cards_yellow_red,-0.1906
