position,AM
minutes,390.0
passes_completed,0.1425
passes,0.361
dribbles_completed,0.0294
dribbles,0.2959
passes_completed_short,0.1446
passes_short,0.2426
passes_completed_medium,-0.1434
passes_medium,-0.1126
passes_completed_long,0.8798
passes_long,1.3326
passes_total_distance,0.2441
passes_free_kicks,1.1563
through_balls,2.6388
passes_pressure,0.5561
passes_switches,2.0659
crosses,2.6709
corner_kicks,3.1673
passes_intercepted,2.47
passes_blocked,0.1559
dispossessed,-0.6314
goals,-0.724
assists,1.0791
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.1265
shots_on_target,-1.029
sca,1.5031
gca,1.043
xg,-0.2279
crosses_into_penalty_area,-0.0345
passes_into_final_third,-0.2121
passes_into_penalty_area,0.4966
progressive_passes,0.1603
carry_progressive_distance,0.1734
assisted_shots,2.9132
fouled,-1.666
pens_won,-0.2937
tackles,-0.3303
interceptions,0.2927
blocks,1.6395
tackles_won,-1.0293
dribble_tackles,-0.2156
dribbles_vs,-0.0733
pressures,2.5024
pressure_regains,1.6499
clearances,-0.7376
errors,-0.376
aerials_won,-1.1372
aerials_lost,-1.0881
ball_recoveries,-0.0156
pens_conceded,-0.3183
fouls,-0.9236
cards_yellow_red,-0.1907
