position,CB
passes_completed,-0.5517
passes,-0.6364
dribbles_completed,-0.3286
dribbles,-0.3385
passes_completed_short,0.057
passes_short,0.1561
passes_completed_medium,-0.7205
passes_medium,-0.7166
passes_completed_long,-0.939
passes_long,-1.0032
passes_total_distance,-0.8473
passes_free_kicks,-0.8555
through_balls,-0.2323
passes_pressure,-0.0816
passes_switches,-1.1292
crosses,-0.6607
corner_kicks,-0.4808
passes_intercepted,-0.1437
passes_blocked,-0.2623
dispossessed,-0.2462
goals,-0.4935
assists,-0.0409
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.3589
shots_on_target,-0.4333
sca,-0.6028
gca,-0.1645
xg,-0.3556
crosses_into_penalty_area,-0.5296
passes_into_final_third,-0.3597
passes_into_penalty_area,-0.849
progressive_passes,-0.4849
carry_progressive_distance,-0.8496
assisted_shots,-0.5374
fouled,-0.082
pens_won,0.0323
tackles,0.8666
interceptions,-0.159
blocks,0.7282
tackles_won,0.8463
dribble_tackles,0.3221
dribbles_vs,0.229
pressures,0.3965
pressure_regains,0.4269
clearances,0.0087
errors,0.0453
aerials_won,1.1686
aerials_lost,0.9085
ball_recoveries,0.8165
pens_conceded,-0.0624
fouls,0.2635
cards_yellow_red,-0.2618
