position,RB
minutes,1.6328
passes_completed,1.5148
passes,1.8479
dribbles_completed,0.3716
dribbles,0.3853
passes_completed_short,1.6187
passes_short,1.7051
passes_completed_medium,1.3149
passes_medium,1.6242
passes_completed_long,1.3
passes_long,1.7305
passes_total_distance,1.4325
passes_free_kicks,0.7489
through_balls,0.781
passes_pressure,2.053
passes_switches,1.6275
crosses,2.6164
corner_kicks,0.8298
passes_intercepted,2.4435
passes_blocked,3.0404
dispossessed,0.4745
goals,0.0551
assists,-0.1163
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.221
shots_on_target,0.0411
sca,1.401
gca,0.5269
xg,-0.3351
crosses_into_penalty_area,2.9945
passes_into_final_third,1.2382
passes_into_penalty_area,1.6966
progressive_passes,1.9378
carry_progressive_distance,0.5939
assisted_shots,1.749
fouled,0.3468
pens_won,0.7686
tackles,2.3682
interceptions,1.7259
blocks,2.3623
tackles_won,2.3993
dribble_tackles,3.6907
dribbles_vs,2.5459
pressures,1.3595
pressure_regains,1.3357
clearances,1.556
errors,1.0334
aerials_won,1.0805
aerials_lost,1.1309
ball_recoveries,1.8122
pens_conceded,4.4944
fouls,2.1728
cards_yellow_red,-0.3235
