position,FW
minutes,424.0
passes_completed,-1.3856
passes,-1.651
dribbles_completed,0.3953
dribbles,0.8894
passes_completed_short,-1.1332
passes_short,-1.1618
passes_completed_medium,-1.2289
passes_medium,-1.4378
passes_completed_long,-1.0769
passes_long,-1.4578
passes_total_distance,-1.3359
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,-0.4474
passes_switches,-1.3948
crosses,-0.0855
corner_kicks,-0.5567
passes_intercepted,-0.365
passes_blocked,-0.6259
dispossessed,1.4678
goals,0.4926
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.4576
shots_on_target,0.532
sca,0.3873
gca,-1.0103
xg,0.4815
crosses_into_penalty_area,0.6509
passes_into_final_third,-0.846
passes_into_penalty_area,0.0199
progressive_passes,-1.1062
carry_progressive_distance,-0.6314
assisted_shots,1.0433
fouled,-0.5184
pens_won,-0.2937
tackles,-1.4668
interceptions,-1.1937
blocks,-0.0154
tackles_won,-1.094
dribble_tackles,-1.4379
dribbles_vs,-1.4735
pressures,1.9306
pressure_regains,1.1462
clearances,-1.0155
errors,-0.376
aerials_won,-0.9236
aerials_lost,1.9805
ball_recoveries,-1.7203
pens_conceded,-0.3183
fouls,0.3616
cards_yellow_red,-0.1907
