position,LM
minutes,589.0
passes_completed,-0.7618
passes,-0.7731
dribbles_completed,1.9576
dribbles,1.8377
passes_completed_short,-0.191
passes_short,-0.1708
passes_completed_medium,-0.8434
passes_medium,-0.7219
passes_completed_long,-1.0954
passes_long,-1.0974
passes_total_distance,-0.9729
passes_free_kicks,-0.8417
through_balls,1.5336
passes_pressure,-1.0014
passes_switches,-0.9037
crosses,2.0149
corner_kicks,-0.5567
passes_intercepted,0.2914
passes_blocked,0.5883
dispossessed,3.0813
goals,-0.724
assists,1.6792
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.0448
shots_on_target,-0.2798
sca,0.7999
gca,1.0291
xg,-0.6715
crosses_into_penalty_area,0.7707
passes_into_final_third,-0.69
passes_into_penalty_area,2.2767
progressive_passes,0.2921
carry_progressive_distance,2.3009
assisted_shots,0.3601
fouled,1.6385
pens_won,3.3297
tackles,-0.5223
interceptions,-0.9985
blocks,0.0509
tackles_won,-1.0348
dribble_tackles,-0.6286
dribbles_vs,-0.3557
pressures,0.0777
pressure_regains,1.0173
clearances,-1.0155
errors,-0.376
aerials_won,-0.9834
aerials_lost,0.1011
ball_recoveries,-1.2321
pens_conceded,-0.3183
fouls,-0.065
cards_yellow_red,-0.1907
