position,LW
minutes,552.0
passes_completed,-0.6963
passes,-0.4314
dribbles_completed,0.0156
dribbles,0.2789
passes_completed_short,-0.6014
passes_short,-0.3474
passes_completed_medium,-0.9318
passes_medium,-0.6393
passes_completed_long,0.4061
passes_long,0.4443
passes_total_distance,-0.459
passes_free_kicks,0.517
through_balls,-0.6322
passes_pressure,-0.5194
passes_switches,0.5263
crosses,1.6881
corner_kicks,1.4553
passes_intercepted,-0.7112
passes_blocked,0.5147
dispossessed,1.722
goals,2.0795
assists,0.536
pens_made,3.6357
pens_att,2.9698
shots_total,1.2471
shots_on_target,0.9694
sca,0.966
gca,1.8912
xg,0.7489
crosses_into_penalty_area,1.4561
passes_into_final_third,-0.2275
passes_into_penalty_area,2.007
progressive_passes,0.0316
carry_progressive_distance,0.9472
assisted_shots,0.2436
fouled,-0.5641
pens_won,3.5726
tackles,0.5398
interceptions,-1.2967
blocks,-0.3007
tackles_won,0.7298
dribble_tackles,1.1528
dribbles_vs,0.5196
pressures,3.4642
pressure_regains,2.0287
clearances,-0.8192
errors,-0.376
aerials_won,-1.1372
aerials_lost,-0.6502
ball_recoveries,-0.6414
pens_conceded,-0.3183
fouls,0.5958
cards_yellow_red,-0.1907
