position,DM
minutes,0.0486
passes_completed,0.9883
passes,1.2116
dribbles_completed,-0.3024
dribbles,-0.5449
passes_completed_short,0.5154
passes_short,0.5509
passes_completed_medium,0.6696
passes_medium,0.7057
passes_completed_long,1.907
passes_long,2.2146
passes_total_distance,1.2664
passes_free_kicks,3.4413
through_balls,0.8783
passes_pressure,0.5659
passes_switches,2.9995
crosses,-0.081
corner_kicks,2.8823
passes_intercepted,0.141
passes_blocked,0.1573
dispossessed,-0.6306
goals,-0.7238
assists,0.0833
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.9414
shots_on_target,-0.898
sca,0.4391
gca,-0.5359
xg,-0.8142
crosses_into_penalty_area,0.2802
passes_into_final_third,0.8557
passes_into_penalty_area,0.1089
progressive_passes,0.7764
carry_progressive_distance,-0.3279
assisted_shots,0.7473
fouled,-0.4412
pens_won,-0.2935
tackles,0.3017
interceptions,0.4796
blocks,0.5808
tackles_won,0.4002
dribble_tackles,0.6788
dribbles_vs,1.4731
pressures,1.0073
pressure_regains,1.0229
clearances,0.1718
errors,-0.3758
aerials_won,-0.2252
aerials_lost,-0.0542
ball_recoveries,1.3313
pens_conceded,1.1433
fouls,0.5443
cards_yellow_red,-0.1906
