position,LW
minutes,1157.0
passes_completed,-1.4471
passes,-1.608
dribbles_completed,0.8153
dribbles,0.9457
passes_completed_short,-1.254
passes_short,-1.2201
passes_completed_medium,-1.2565
passes_medium,-1.4068
passes_completed_long,-1.0312
passes_long,-1.1829
passes_total_distance,-1.3161
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,-1.6133
passes_switches,-0.9782
crosses,-0.366
corner_kicks,-0.5567
passes_intercepted,0.3304
passes_blocked,0.065
dispossessed,0.6979
goals,-0.724
assists,0.4761
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.1429
shots_on_target,0.3058
sca,0.2772
gca,0.0279
xg,0.3943
crosses_into_penalty_area,-0.0253
passes_into_final_third,-0.8161
passes_into_penalty_area,0.2736
progressive_passes,-0.4631
carry_progressive_distance,-0.0098
assisted_shots,-0.2784
fouled,0.8573
pens_won,-0.2937
tackles,0.609
interceptions,0.8024
blocks,0.0945
tackles_won,1.0204
dribble_tackles,0.0041
dribbles_vs,1.0456
pressures,1.6267
pressure_regains,0.7819
clearances,-0.875
errors,-0.376
aerials_won,-0.5108
aerials_lost,-0.4388
ball_recoveries,-0.4358
pens_conceded,-0.3183
fouls,1.4828
cards_yellow_red,-0.1907
