position,RM
passes_completed,0.6685
passes,0.7247
dribbles_completed,3.0244
dribbles,3.0056
passes_completed_short,1.8278
passes_short,1.9037
passes_completed_medium,-0.0307
passes_medium,0.0584
passes_completed_long,-0.5008
passes_long,-0.3405
passes_total_distance,0.1007
passes_free_kicks,-0.5142
through_balls,1.4001
passes_pressure,0.8465
passes_switches,0.4485
crosses,0.1652
corner_kicks,3.5262
passes_intercepted,0.8314
passes_blocked,0.2281
dispossessed,1.8305
goals,1.7413
assists,1.5281
pens_made,-0.2418
pens_att,-0.271
shots_total,0.633
shots_on_target,1.08
sca,1.3449
gca,4.0925
xg,2.4053
crosses_into_penalty_area,-0.3433
passes_into_final_third,-1.1866
passes_into_penalty_area,1.1588
progressive_passes,-0.2199
carry_progressive_distance,1.8102
assisted_shots,1.2816
fouled,0.0786
pens_won,6.5056
tackles,-1.2896
interceptions,-0.7376
blocks,-0.7727
tackles_won,-1.0835
dribble_tackles,-1.4373
dribbles_vs,-1.129
pressures,0.5406
pressure_regains,0.4002
clearances,-0.9288
errors,-0.3758
aerials_won,-1.1368
aerials_lost,-0.7315
ball_recoveries,-0.6064
pens_conceded,-0.3182
fouls,-2.044
cards_yellow_red,-0.1906
