position,CM
passes_completed,-0.7613
passes,-0.7523
dribbles_completed,-0.1994
dribbles,-0.2256
passes_completed_short,-0.3833
passes_short,-0.2897
passes_completed_medium,-0.8495
passes_medium,-0.8464
passes_completed_long,-0.7677
passes_long,-0.6926
passes_total_distance,-0.8377
passes_free_kicks,-0.8124
through_balls,-0.632
passes_pressure,-0.0194
passes_switches,-0.3178
crosses,-0.4529
corner_kicks,-0.5565
passes_intercepted,0.6372
passes_blocked,-0.1387
dispossessed,-0.1433
goals,-0.7238
assists,-0.2971
pens_made,-0.2418
pens_att,-0.271
shots_total,0.0382
shots_on_target,-0.304
sca,-0.719
gca,-0.7469
xg,-0.3386
crosses_into_penalty_area,-0.4322
passes_into_final_third,-0.7563
passes_into_penalty_area,-0.6603
progressive_passes,-0.4284
carry_progressive_distance,-1.0193
assisted_shots,-0.8857
fouled,-0.7864
pens_won,-0.2935
tackles,-0.2891
interceptions,0.8353
blocks,2.1102
tackles_won,-0.3884
dribble_tackles,-0.1849
dribbles_vs,0.6693
pressures,1.4967
pressure_regains,0.5212
clearances,-0.232
errors,-0.3758
aerials_won,-0.6608
aerials_lost,0.0854
ball_recoveries,0.0149
pens_conceded,-0.3182
fouls,-0.225
cards_yellow_red,-0.1906
