position,CB
minutes,-0.7438
passes_completed,-0.5683
passes,-0.6201
dribbles_completed,-0.5347
dribbles,-0.5589
passes_completed_short,-0.6141
passes_short,-0.6368
passes_completed_medium,-0.4843
passes_medium,-0.5245
passes_completed_long,-0.4693
passes_long,-0.5138
passes_total_distance,-0.541
passes_free_kicks,-0.4498
through_balls,-0.5
passes_pressure,-0.7393
passes_switches,-0.3975
crosses,-0.4791
corner_kicks,-0.2996
passes_intercepted,-0.6546
passes_blocked,-0.6724
dispossessed,-0.7032
goals,-0.3403
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5631
shots_on_target,-0.4744
sca,-0.5513
gca,-0.4198
xg,-0.4798
crosses_into_penalty_area,-0.3669
passes_into_final_third,-0.5953
passes_into_penalty_area,-0.5898
progressive_passes,-0.6075
carry_progressive_distance,-0.656
assisted_shots,-0.537
fouled,-0.7453
pens_won,-0.3681
tackles,-0.4181
interceptions,-0.4467
blocks,-0.4886
tackles_won,-0.3958
dribble_tackles,-0.2665
dribbles_vs,-0.1813
pressures,-0.669
pressure_regains,-0.6007
clearances,-0.3332
errors,-0.5331
aerials_won,-0.4552
aerials_lost,-0.3868
ball_recoveries,-0.6646
pens_conceded,-0.4889
fouls,-0.7302
cards_yellow_red,-0.3235
