position,RM
passes_completed,-0.8735
passes,-0.7927
dribbles_completed,-0.6306
dribbles,-0.6405
passes_completed_short,-0.7954
passes_short,-0.5723
passes_completed_medium,-0.8994
passes_medium,-0.982
passes_completed_long,-0.1343
passes_long,-0.0958
passes_total_distance,-0.5959
passes_free_kicks,0.2872
through_balls,-0.632
passes_pressure,0.2146
passes_switches,0.784
crosses,-0.3731
corner_kicks,0.4965
passes_intercepted,-0.5569
passes_blocked,0.5641
dispossessed,0.2594
goals,-0.7238
assists,0.7113
pens_made,-0.2418
pens_att,-0.271
shots_total,0.4219
shots_on_target,0.3309
sca,-0.1786
gca,-0.1875
xg,-0.2266
crosses_into_penalty_area,-0.1965
passes_into_final_third,0.3004
passes_into_penalty_area,-1.0183
progressive_passes,-0.2803
carry_progressive_distance,-0.8392
assisted_shots,-1.1296
fouled,0.0837
pens_won,4.0903
tackles,1.7516
interceptions,0.6825
blocks,-1.4784
tackles_won,1.7205
dribble_tackles,1.9896
dribbles_vs,3.2447
pressures,0.1766
pressure_regains,0.6256
clearances,0.0981
errors,-0.3758
aerials_won,0.3519
aerials_lost,-0.1748
ball_recoveries,-1.4072
pens_conceded,-0.3182
fouls,-0.547
cards_yellow_red,-0.1906
