position,RW
minutes,304.0
passes_completed,-0.1834
passes,-0.0301
dribbles_completed,1.0418
dribbles,0.9386
passes_completed_short,-0.4937
passes_short,-0.3752
passes_completed_medium,0.0735
passes_medium,0.0929
passes_completed_long,0.0668
passes_long,0.2719
passes_total_distance,0.0288
passes_free_kicks,0.7246
through_balls,3.5641
passes_pressure,-1.1291
passes_switches,2.0935
crosses,2.2827
corner_kicks,1.4105
passes_intercepted,0.9182
passes_blocked,1.592
dispossessed,-1.0799
goals,-0.724
assists,3.9766
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.8528
shots_on_target,1.1482
sca,2.8833
gca,2.941
xg,-0.4657
crosses_into_penalty_area,2.2908
passes_into_final_third,0.3696
passes_into_penalty_area,2.8592
progressive_passes,0.788
carry_progressive_distance,0.9095
assisted_shots,1.5809
fouled,0.3348
pens_won,-0.2937
tackles,1.8857
interceptions,-1.0185
blocks,-1.4205
tackles_won,1.7878
dribble_tackles,2.4822
dribbles_vs,1.1603
pressures,-0.0125
pressure_regains,-0.3682
clearances,-0.8373
errors,-0.376
aerials_won,-1.1372
aerials_lost,-1.3278
ball_recoveries,-1.2321
pens_conceded,-0.3183
fouls,-0.6064
cards_yellow_red,-0.1907
