position,CB
minutes,542.0
passes_completed,3.4387
passes,3.0463
dribbles_completed,-0.8763
dribbles,-1.0421
passes_completed_short,-0.0776
passes_short,-0.3851
passes_completed_medium,4.7092
passes_medium,4.283
passes_completed_long,4.9389
passes_long,4.0325
passes_total_distance,4.6592
passes_free_kicks,0.7413
through_balls,0.5446
passes_pressure,0.4305
passes_switches,2.874
crosses,-1.1359
corner_kicks,-0.5567
passes_intercepted,-1.0793
passes_blocked,-1.6229
dispossessed,-1.227
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.3358
shots_on_target,-1.029
sca,-1.1398
gca,-1.0103
xg,-0.8911
crosses_into_penalty_area,-0.8508
passes_into_final_third,1.1216
passes_into_penalty_area,-1.0483
progressive_passes,0.496
carry_progressive_distance,1.6674
assisted_shots,-0.9187
fouled,-0.7682
pens_won,-0.2937
tackles,-0.9865
interceptions,-0.2486
blocks,-0.0018
tackles_won,-0.9652
dribble_tackles,-0.9981
dribbles_vs,-0.9964
pressures,-1.0982
pressure_regains,-0.4966
clearances,0.8844
errors,3.1069
aerials_won,0.3671
aerials_lost,0.0525
ball_recoveries,0.127
pens_conceded,-0.3183
fouls,-0.9692
cards_yellow_red,-0.1907
