position,FW
minutes,1649.0
passes_completed,-1.0484
passes,-1.1226
dribbles_completed,-0.0994
dribbles,-0.0102
passes_completed_short,-0.8581
passes_short,-0.7716
passes_completed_medium,-0.8729
passes_medium,-0.8825
passes_completed_long,-0.9849
passes_long,-1.2666
passes_total_distance,-1.0459
passes_free_kicks,-0.9576
through_balls,-0.6322
passes_pressure,-0.2803
passes_switches,-0.8686
crosses,-0.6408
corner_kicks,-0.5567
passes_intercepted,-0.7063
passes_blocked,-0.1125
dispossessed,0.3146
goals,0.8401
assists,0.5416
pens_made,2.3541
pens_att,2.9835
shots_total,0.7969
shots_on_target,0.4427
sca,0.4019
gca,0.6894
xg,1.3049
crosses_into_penalty_area,-0.2716
passes_into_final_third,-1.1248
passes_into_penalty_area,-0.5397
progressive_passes,-1.1841
carry_progressive_distance,-0.8349
assisted_shots,0.2505
fouled,0.5471
pens_won,-0.2937
tackles,0.0335
interceptions,-0.8387
blocks,-0.8069
tackles_won,0.2634
dribble_tackles,-0.8597
dribbles_vs,-0.4967
pressures,0.5562
pressure_regains,0.4373
clearances,-0.4568
errors,-0.376
aerials_won,-0.478
aerials_lost,0.5436
ball_recoveries,-0.8502
pens_conceded,-0.3183
fouls,-0.1002
cards_yellow_red,-0.1907
