position,CM
minutes,-0.3303
passes_completed,-0.9102
passes,-0.5728
dribbles_completed,0.0504
dribbles,-0.0754
passes_completed_short,-0.4762
passes_short,-0.1131
passes_completed_medium,-0.9747
passes_medium,-0.7327
passes_completed_long,-0.9918
passes_long,-0.7276
passes_total_distance,-1.0183
passes_free_kicks,-0.824
through_balls,-0.0384
passes_pressure,1.3372
passes_switches,-1.1251
crosses,-0.4447
corner_kicks,-0.477
passes_intercepted,0.3025
passes_blocked,0.4582
dispossessed,1.3343
goals,0.2363
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.3623
shots_on_target,-0.618
sca,-0.1836
gca,0.4804
xg,-0.4094
crosses_into_penalty_area,-0.258
passes_into_final_third,-0.0346
passes_into_penalty_area,-0.3906
progressive_passes,0.3579
carry_progressive_distance,-0.887
assisted_shots,-0.9139
fouled,0.5985
pens_won,-0.2935
tackles,2.889
interceptions,0.4646
blocks,-0.5071
tackles_won,3.2902
dribble_tackles,1.0023
dribbles_vs,2.0653
pressures,2.8736
pressure_regains,2.6035
clearances,-0.1578
errors,-0.3758
aerials_won,3.7526
aerials_lost,4.2418
ball_recoveries,0.5819
pens_conceded,-0.3182
fouls,1.2112
cards_yellow_red,-0.1906
