position,LB
passes_completed,-0.8136
passes,-0.6978
dribbles_completed,-0.185
dribbles,-0.4158
passes_completed_short,-0.5809
passes_short,-0.5635
passes_completed_medium,-0.6913
passes_medium,-0.5231
passes_completed_long,-0.7082
passes_long,-0.3813
passes_total_distance,-0.8497
passes_free_kicks,0.1015
through_balls,-0.7252
passes_pressure,-0.7743
passes_switches,-0.6745
crosses,-0.2325
corner_kicks,-0.4419
passes_intercepted,0.2333
passes_blocked,0.0208
dispossessed,-0.6781
goals,-0.7415
assists,-0.493
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.8482
shots_on_target,-0.7194
sca,-0.8307
gca,-0.6841
xg,-0.7488
crosses_into_penalty_area,0.4247
passes_into_final_third,0.0373
passes_into_penalty_area,-0.3843
progressive_passes,-0.3194
carry_progressive_distance,-1.3173
assisted_shots,-0.5844
fouled,0.0691
pens_won,-0.3695
tackles,0.1419
interceptions,1.0456
blocks,1.2819
tackles_won,-0.1227
dribble_tackles,-0.2189
dribbles_vs,-0.4203
pressures,-0.0283
pressure_regains,0.0411
clearances,0.3032
errors,-0.5457
aerials_won,-0.3589
aerials_lost,-0.8946
ball_recoveries,0.6471
pens_conceded,-0.4415
fouls,-0.8012
cards_yellow_red,-0.2618
