position,AM
minutes,480.0
passes_completed,1.1273
passes,1.2662
dribbles_completed,-0.0024
dribbles,-0.2511
passes_completed_short,0.7541
passes_short,0.7641
passes_completed_medium,0.5077
passes_medium,0.4686
passes_completed_long,2.7286
passes_long,2.6454
passes_total_distance,1.6025
passes_free_kicks,3.8452
through_balls,-0.6322
passes_pressure,1.828
passes_switches,4.028
crosses,0.1013
corner_kicks,1.4012
passes_intercepted,-0.5392
passes_blocked,1.4191
dispossessed,0.4949
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.0503
shots_on_target,-1.029
sca,1.5148
gca,-1.0103
xg,-0.6217
crosses_into_penalty_area,-0.1875
passes_into_final_third,2.9708
passes_into_penalty_area,0.4515
progressive_passes,2.0279
carry_progressive_distance,-0.12
assisted_shots,1.836
fouled,2.6423
pens_won,-0.2937
tackles,-1.3035
interceptions,-1.6376
blocks,-1.7619
tackles_won,-0.8527
dribble_tackles,-0.9413
dribbles_vs,0.4525
pressures,0.2503
pressure_regains,0.3055
clearances,-0.9026
errors,-0.376
aerials_won,-0.571
aerials_lost,-0.3537
ball_recoveries,-0.1575
pens_conceded,-0.3183
fouls,-0.8302
cards_yellow_red,-0.1907
