position,CM
passes_completed,-1.7884
passes,-1.8032
dribbles_completed,1.3158
dribbles,2.193
passes_completed_short,-1.428
passes_short,-1.2738
passes_completed_medium,-1.5217
passes_medium,-1.562
passes_completed_long,-1.3985
passes_long,-1.3956
passes_total_distance,-1.7821
passes_free_kicks,-0.9315
through_balls,-0.7252
passes_pressure,-0.8038
passes_switches,-0.6586
crosses,0.6977
corner_kicks,-0.4808
passes_intercepted,-0.8012
passes_blocked,1.8313
dispossessed,3.5869
goals,0.1822
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.1037
shots_on_target,0.1048
sca,-0.4417
gca,0.4811
xg,-0.2364
crosses_into_penalty_area,-0.2649
passes_into_final_third,-1.316
passes_into_penalty_area,-0.9758
progressive_passes,-1.4383
carry_progressive_distance,0.7995
assisted_shots,-0.4056
fouled,2.052
pens_won,4.1206
tackles,-0.851
interceptions,0.4442
blocks,-0.6946
tackles_won,-1.0125
dribble_tackles,0.1004
dribbles_vs,-0.8352
pressures,0.4006
pressure_regains,-0.2609
clearances,-0.3698
errors,-0.5457
aerials_won,1.0102
aerials_lost,2.0982
ball_recoveries,-0.2244
pens_conceded,-0.4415
fouls,-0.418
cards_yellow_red,-0.2618
