position,LM
passes_completed,0.1751
passes,0.3803
dribbles_completed,0.8041
dribbles,0.7765
passes_completed_short,0.8833
passes_short,0.9143
passes_completed_medium,-0.3316
passes_medium,0.0293
passes_completed_long,-0.1956
passes_long,-0.36
passes_total_distance,-0.064
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,1.7407
passes_switches,-0.1515
crosses,2.3094
corner_kicks,0.5449
passes_intercepted,-0.2252
passes_blocked,1.1838
dispossessed,0.949
goals,0.6062
assists,1.0896
pens_made,-0.2418
pens_att,4.3414
shots_total,-0.11
shots_on_target,-0.4598
sca,2.6501
gca,4.1516
xg,0.9431
crosses_into_penalty_area,4.0741
passes_into_final_third,-0.3459
passes_into_penalty_area,3.773
progressive_passes,0.4707
carry_progressive_distance,2.2208
assisted_shots,2.9373
fouled,0.2164
pens_won,5.2089
tackles,-0.5951
interceptions,-0.6665
blocks,-0.1616
tackles_won,-0.2125
dribble_tackles,-0.8228
dribbles_vs,-0.8805
pressures,-0.6958
pressure_regains,-0.4563
clearances,-0.5959
errors,-0.3758
aerials_won,-0.2025
aerials_lost,0.8425
ball_recoveries,0.762
pens_conceded,-0.3182
fouls,-0.5408
cards_yellow_red,-0.1906
