position,RB
minutes,0.3351
passes_completed,0.1369
passes,0.2846
dribbles_completed,-0.4591
dribbles,-0.6441
passes_completed_short,0.4091
passes_short,0.2895
passes_completed_medium,0.1569
passes_medium,0.2795
passes_completed_long,-0.5103
passes_long,0.0133
passes_total_distance,-0.053
passes_free_kicks,-0.2822
through_balls,-0.632
passes_pressure,0.14
passes_switches,-0.7677
crosses,1.0698
corner_kicks,-0.5565
passes_intercepted,-0.486
passes_blocked,0.5138
dispossessed,-0.7052
goals,-0.7238
assists,-0.1011
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.1147
shots_on_target,-1.0285
sca,-1.034
gca,-0.4523
xg,-0.8908
crosses_into_penalty_area,0.9229
passes_into_final_third,-0.448
passes_into_penalty_area,-0.1967
progressive_passes,-0.451
carry_progressive_distance,-0.7
assisted_shots,-0.615
fouled,-0.6489
pens_won,-0.2935
tackles,0.0591
interceptions,-0.3265
blocks,0.1454
tackles_won,-0.3014
dribble_tackles,0.886
dribbles_vs,0.4351
pressures,-0.6554
pressure_regains,-0.343
clearances,0.6453
errors,-0.3758
aerials_won,-0.5901
aerials_lost,-0.8498
ball_recoveries,-0.0347
pens_conceded,-0.3182
fouls,-0.9614
cards_yellow_red,-0.1906
